identifier,section,parameter,value
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Straßennamen
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Besondere Flurstücksgrenzen
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Land
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Gemeinde
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Gemarkung
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Ebenen,Flur
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk_alkis_sw@senstadt,ALKIS Berlin s/w (Amtliches Liegenschaftskatasterinformationssystem),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_alkis_sw@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/wmsk_alkis_sw
K.wmsk_alkis_sw@senstadt,Technische Angaben,Standard,WMS
K.wmsk_alkis_sw@senstadt,Technische Angaben,Version,1.0.0
K.wmsk_alkis_sw@senstadt,Technische Angaben,Version,1.1.0
K.wmsk_alkis_sw@senstadt,Technische Angaben,Version,1.1.1
K.wmsk_alkis_sw@senstadt,Technische Angaben,Version,1.3.0
K.wmsk_alkis_sw@senstadt,Technische Angaben,Operationen,GetCapabilities
K.wmsk_alkis_sw@senstadt,Technische Angaben,Operationen,GetMap
K.wmsk_alkis_sw@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.wmsk_alkis_sw@senstadt,Technische Angaben,Grafikformate,image/png
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Kurzbeschreibung,"Das ATKIS-Basis DLM bildet die topographischen Objekte der Landesfläche von Berlin in Form von Vektordaten und unterschiedlichen Attributwerten, auf der Grundlage des digitalen Basis-Landschaftsmodells ab."
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Denkmalschutzrecht_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Wald_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_StehendesGewaesser_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Hafenbecken_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Fliessgewaesser_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Sumpf_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Moor_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Landwirtschaft_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_UnlandVegetationsloseFlaeche_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Gehoelz_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Friedhof_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Flugverkehr_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_SportFreizeitUndErholungsflaeche_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_IndustrieUndGewerbeflaeche_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Platz_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Vegetationsmerkmal_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Transportanlage_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_FlaecheGemischterNutzung_geschl_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_FlaecheGemischterNutzung_offen_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Schiffsverkehr_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Schleuse_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_FlaecheBesondererFunktionalerPraegung_geschl_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_FlaecheBesondererFunktionalerPraegung_offen_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Wohnbauflaeche_geschl_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Wohnbauflaeche_offen_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkOderAnlageFuerSportFreizeitUndErholung_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkOderAnlageFuerIndustrieUndGewerbe_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_NaturUmweltOderBodenschutzrecht_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Schutzzone_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImGewaesserbereich_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_VorratsbehaelterSpeicherbauwerk_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_TagebauGrubeSteinbruch_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Flugverkehrsanlage_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Turm_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Insel_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Hafen_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Bahnverkehr_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Strassenverkehr_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImVerkehrsbereich_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Bahnverkehrsanlage_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Ortslage_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_KommunalesGebiet_f
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Hoehenlinie_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Transportanlage_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_SchifffahrtslinieFaehrverkehr_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_SeilbahnSchwebebahn_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Leitung_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Gewaesserstationierungsachse_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImGewaesserbereich_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Gewaesserachse_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkOderAnlageFuerSportFreizeitUndErholung_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkOderAnlageFuerIndustrieUndGewerbe_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImVerkehrsbereich_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Bahnstrecke_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Denkmalschutzrecht_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Fahrwegachse_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Strassenachse_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Fahrbahnachse_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_WegPfadSteig_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_SonstigesBauwerkOderSonstigeEinrichtung_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Vegetationsmerkmal_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Gebietsgrenze_l
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_VorratsbehaelterSpeicherbauwerk_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Vegetationsmerkmal_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Transportanlage_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Strassenverkehrsanlage_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_SonstigesBauwerkOderSonstigeEinrichtung_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_NaturUmweltOderBodenschutzrecht_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_HistorischesBauwerkOderHistorischeEinrichtung_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Flugverkehrsanlage_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_EinrichtungenFuerDenSchiffsverkehr_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Denkmalschutzrecht_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Turm_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkOderAnlageFuerIndustrieUndGewerbe_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImVerkehrsbereich_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_BauwerkImGewaesserbereich_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Ebenen,AX_Bahnverkehrsanlage_p
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.atkis_basis_dlm@senstadt,ATKIS Basis-DLM  (Präsentationsdienst),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.atkis_basis_dlm@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/atkis_basis_dlm
K.atkis_basis_dlm@senstadt,Technische Angaben,Standard,WMS
K.atkis_basis_dlm@senstadt,Technische Angaben,Version,1.0.0
K.atkis_basis_dlm@senstadt,Technische Angaben,Version,1.1.0
K.atkis_basis_dlm@senstadt,Technische Angaben,Version,1.1.1
K.atkis_basis_dlm@senstadt,Technische Angaben,Version,1.3.0
K.atkis_basis_dlm@senstadt,Technische Angaben,Operationen,GetCapabilities
K.atkis_basis_dlm@senstadt,Technische Angaben,Operationen,GetMap
K.atkis_basis_dlm@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.atkis_basis_dlm@senstadt,Technische Angaben,Grafikformate,image/png
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Kurzbeschreibung,Das ATKIS DGM ist ein Teil des Amtlichen Topographisch-Kartographischen Informationssystem (ATKIS). Das DGM beschreibt höhenmäßig die Erdoberfläche ohne natürliche (z. B. Vegetation) und künstliche Objekte (z. B. Bauwerke). Das DGM liegt in Form eines gleichmäßigen Rasters mit einer Rasterweite von 1m im Blattschnitt 2km x 2km vor. In das Land Brandenburg reicht ein Buffer von ca. 250m.
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Ausdehnung,"EPSG:25833: 368496,66, 5799182,55, 415480,43, 5836156,96"
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Ausdehnung,"EPSG:4258: 13,07, 52,33, 13,75, 52,67"
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Ebenen,Isolinien
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Ebenen,DGM1
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_dgm1@senstadt,ATKIS® DGM - Digitales Geländemodell -,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_dgm1@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_dgm1
K.k_dgm1@senstadt,Technische Angaben,Standard,WMS
K.k_dgm1@senstadt,Technische Angaben,Version,1.0.0
K.k_dgm1@senstadt,Technische Angaben,Version,1.1.0
K.k_dgm1@senstadt,Technische Angaben,Version,1.1.1
K.k_dgm1@senstadt,Technische Angaben,Version,1.3.0
K.k_dgm1@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_dgm1@senstadt,Technische Angaben,Operationen,GetMap
K.k_dgm1@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_dgm1@senstadt,Technische Angaben,Grafikformate,image/png
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Kurzbeschreibung,Das bildbasierte digitale Oberflächenmodell (bDOM) beschreibt höhenmäßig die Erdoberfläche mit allen natürlichen (z.B. Vegetation) und künstlichen Objekten (z.B. Bauwerke). Das bDOM liegt in Form eines gleichmäßigen Rasters mit einer Rasterweite von einem Meter im Blattschnitt 2 km x 2km vor.
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Koordinatensysteme,EPSG:25833
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Ebenen,bDOM - bildbasiertes Digitales Oberflächenmodell
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_dom@senstadt,bDOM - bildbasiertes Digitales Oberflächenmodell,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_dom@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_dom
K.k_dom@senstadt,Technische Angaben,Standard,WMS
K.k_dom@senstadt,Technische Angaben,Version,1.0.0
K.k_dom@senstadt,Technische Angaben,Version,1.1.0
K.k_dom@senstadt,Technische Angaben,Version,1.1.1
K.k_dom@senstadt,Technische Angaben,Version,1.3.0
K.k_dom@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_dom@senstadt,Technische Angaben,Operationen,GetMap
K.k_dom@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_dom@senstadt,Technische Angaben,Grafikformate,image/png
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Kurzbeschreibung,Berlin in verschiedenen Kartengrundlagen. Detaillierung beim Zoomen.
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Koordinatensysteme,"EPSG:25833, EPSG:3068"
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Ausdehnung,"EPSG:3068: 2750,01, 250,01, 49780,01, 40100,01"
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Ebenen,Berlin-Zoom
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.berlinzoom@senstadt,Berlin-Zoom (Farbausgabe),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.berlinzoom@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/berlinzoom
K.berlinzoom@senstadt,Technische Angaben,Standard,WMS
K.berlinzoom@senstadt,Technische Angaben,Version,1.0.0
K.berlinzoom@senstadt,Technische Angaben,Version,1.1.0
K.berlinzoom@senstadt,Technische Angaben,Version,1.1.1
K.berlinzoom@senstadt,Technische Angaben,Version,1.3.0
K.berlinzoom@senstadt,Technische Angaben,Operationen,GetCapabilities
K.berlinzoom@senstadt,Technische Angaben,Operationen,GetMap
K.berlinzoom@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.berlinzoom@senstadt,Technische Angaben,Grafikformate,image/png
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Kurzbeschreibung,Berlin in verschiedenen Kartengrundlagen. Detaillierung beim Zoomen.
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Koordinatensysteme,EPSG:25833
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Ebenen,Berlin-Zoom
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.berlinzoom_sw@senstadt,Berlin-Zoom (SW-Ausgabe),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.berlinzoom_sw@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/berlinzoom_sw
K.berlinzoom_sw@senstadt,Technische Angaben,Standard,WMS
K.berlinzoom_sw@senstadt,Technische Angaben,Version,1.0.0
K.berlinzoom_sw@senstadt,Technische Angaben,Version,1.1.0
K.berlinzoom_sw@senstadt,Technische Angaben,Version,1.1.1
K.berlinzoom_sw@senstadt,Technische Angaben,Version,1.3.0
K.berlinzoom_sw@senstadt,Technische Angaben,Operationen,GetCapabilities
K.berlinzoom_sw@senstadt,Technische Angaben,Operationen,GetMap
K.berlinzoom_sw@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.berlinzoom_sw@senstadt,Technische Angaben,Grafikformate,image/png
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Kurzbeschreibung,Die Bezirkskarte des Bezirks Charlottenburg-Wilmersdorf. Der Bezirk als topografische Vektorkarte im Maßstab 1:10 000.
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Koordinatensysteme,EPSG:25833
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Ausdehnung,"EPSG:25833: 376876,02, 5814306,19, 387427,06, 5823555,2"
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Ebenen,Bezirkskarte
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Ebenen,Flurstücke
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Ebenen,Decker
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Ebenen,Rahmen und Suchgitter
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_bezirkskarte_cw@senstadt,Bezirkskarte Charlottenburg-Wilmersdorf 1:10 000,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wms/senstadt/k_bezirkskarte_cw
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Standard,WMS
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Version,1.0.0
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Version,1.1.0
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Version,1.1.1
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Version,1.3.0
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Operationen,GetMap
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Grafikformate,image/jpeg
K.k_bezirkskarte_cw@senstadt,Technische Angaben,Grafikformate,image/png
K.k_bezirkskarte_mh@senstadt,Bezirkskarte Marzahn - Hellersdorf 1:10000,Kurzbeschreibung,Farbige Karte im Maßstab 1:10 000 mit zahlreichen Informationen zur Infrastruktur des Bezirkes und einer Darstellung des Reliefs mittels Höhenlinien und ausgewählten Böschungen
