identifier,section,parameter,value
K.lor_plan@senstadt,Lebensweltlich orientierte Räume (LOR)- Planungsräume,Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.lor_plan@senstadt,Lebensweltlich orientierte Räume (LOR)- Planungsräume,Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.lor_plan@senstadt,Lebensweltlich orientierte Räume (LOR)- Planungsräume,Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
K.lor_plan@senstadt,Lebensweltlich orientierte Räume (LOR)- Planungsräume,Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-3.0-Namensnennung veröffentlicht (vgl. https://creativecommons.org/licenses/by/3.0/de/). Als Urheber ist dabei zu nennen: Amt für Statistik Berlin-Brandenburg
K.lor_plan@senstadt,Lebensweltlich orientierte Räume (LOR)- Planungsräume,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.lor_plan@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_lor_plan
K.lor_plan@senstadt,Technische Angaben,Standard,WFS
K.lor_plan@senstadt,Technische Angaben,Version,1.0.0
K.lor_plan@senstadt,Technische Angaben,Version,1.1.0
K.lor_plan@senstadt,Technische Angaben,Version,2.0.0
K.lor_plan@senstadt,Technische Angaben,Operationen,GetCapabilities
K.lor_plan@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.lor_plan@senstadt,Technische Angaben,Operationen,GetFeature
K.lor_plan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.lor_plan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.lor_plan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Kurzbeschreibung,"Informationen zu den in 60 Prognoseräume eingeteilten ""Lebensweltlich orientierten Räume (LOR)"", die mit jeweils durchschnittlich etwa 60.000 Einwohnern für die teilräumliche Bevölkerungsprognose gekennzeichnet sind."
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Koordinatensysteme,"EPSG:25833, EPSG:4258"
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Ausdehnung,"EPSG:25833: 361642,89, 5796402,66, 419642,11, 5839046,13"
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Ausdehnung,"EPSG:4258: 12,97, 52,3, 13,81, 52,7"
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-3.0-Namensnennung veröffentlicht (vgl. https://creativecommons.org/licenses/by/3.0/de/). Als Urheber ist dabei zu nennen: Amt für Statistik Berlin-Brandenburg
K.lor_prog@senstadt,Lebensweltlich orientierte Räume (LOR)- Prognoseräume,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.lor_prog@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_lor_prog
K.lor_prog@senstadt,Technische Angaben,Standard,WFS
K.lor_prog@senstadt,Technische Angaben,Version,1.0.0
K.lor_prog@senstadt,Technische Angaben,Version,1.1.0
K.lor_prog@senstadt,Technische Angaben,Version,2.0.0
K.lor_prog@senstadt,Technische Angaben,Operationen,GetCapabilities
K.lor_prog@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.lor_prog@senstadt,Technische Angaben,Operationen,GetFeature
K.lor_prog@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.lor_prog@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.lor_prog@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1954@senstadt,"Luftbilder 1954, Maßstab 1:8 000",Kurzbeschreibung,Luftbilder für Teilgebiete Berlins im Maßstab 1:10 000Luftbilder (Senkrechtaufnahmen) für Teilgebiete West-Berlins im Maßstab 1:8 000
K.k_luftbild1954@senstadt,"Luftbilder 1954, Maßstab 1:8 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1954@senstadt,"Luftbilder 1954, Maßstab 1:8 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1954@senstadt,"Luftbilder 1954, Maßstab 1:8 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1954@senstadt,"Luftbilder 1954, Maßstab 1:8 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1954@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1954
K.k_luftbild1954@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1954@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1954@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1954@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1954@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1954@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1954@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1954@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1954@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1954@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1954_SchrLB@senstadt,"Luftbilder 1954, Schrägaufnahmen",Kurzbeschreibung,267 Schwarz/Weiß-Schrägluftbilder für Teilgebiete West-Berlins. Die Luftbilder haben eine Auflösung von 800 DPI und sind mit unterschiedlicher Überlappung aus westlicher Richtung aufgenommen worden. Die Maßstabszahl ist aufgrund der schrägen Aufnahme ein Mittelwert.
K.k_luftbild1954_SchrLB@senstadt,"Luftbilder 1954, Schrägaufnahmen",Koordinatensysteme,EPSG:25833
K.k_luftbild1954_SchrLB@senstadt,"Luftbilder 1954, Schrägaufnahmen",Ausdehnung,"EPSG:25833: 383060, 5814620, 395810, 5825170"
K.k_luftbild1954_SchrLB@senstadt,"Luftbilder 1954, Schrägaufnahmen",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1954_SchrLB@senstadt,"Luftbilder 1954, Schrägaufnahmen",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1954_SchrLB
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1954_SchrLB@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1964@senstadt,"Luftbilder 1964, Maßstab 1:10 000",Kurzbeschreibung,Luftbilder für Teilgebiete Berlins im Maßstab 1:10 000
K.k_luftbild1964@senstadt,"Luftbilder 1964, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1964@senstadt,"Luftbilder 1964, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1964@senstadt,"Luftbilder 1964, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1964@senstadt,"Luftbilder 1964, Maßstab 1:10 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1964@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1964
K.k_luftbild1964@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1964@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1964@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1964@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1964@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1964@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1964@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1964@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1964@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1964@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1969@senstadt,"Luftbilder 1969, Maßstab 1:10 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für das gesamte West-Berliner Stadtgebiet im Maßstab 1:10 000.
K.k_luftbild1969@senstadt,"Luftbilder 1969, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1969@senstadt,"Luftbilder 1969, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1969@senstadt,"Luftbilder 1969, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1969@senstadt,"Luftbilder 1969, Maßstab 1:10 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1969@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1969
K.k_luftbild1969@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1969@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1969@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1969@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1969@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1969@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1969@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1969@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1969@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1969@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1974@senstadt,"Luftbilder 1974, Maßstab 1:10 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für das gesamt West-Berliner Stadtgebiet im Maßstab 1:10 000
K.k_luftbild1974@senstadt,"Luftbilder 1974, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1974@senstadt,"Luftbilder 1974, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1974@senstadt,"Luftbilder 1974, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1974@senstadt,"Luftbilder 1974, Maßstab 1:10 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1974@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1974
K.k_luftbild1974@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1974@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1974@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1974@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1974@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1974@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1974@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1974@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1974@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1974@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1979@senstadt,"Luftbilder 1979, Maßstab 1:10 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für das gesamte West-Berliner Stadtgebiet im Maßstab 1:10 000.
K.k_luftbild1979@senstadt,"Luftbilder 1979, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1979@senstadt,"Luftbilder 1979, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1979@senstadt,"Luftbilder 1979, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1979@senstadt,"Luftbilder 1979, Maßstab 1:10 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1979@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1979
K.k_luftbild1979@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1979@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1979@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1979@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1979@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1979@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1979@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1979@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1979@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1979@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1979_04@senstadt,"Luftbilder 1979, Maßstab 1:4 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für Teilgebiete West-Berlins im Maßstab 1:4 000.
K.k_luftbild1979_04@senstadt,"Luftbilder 1979, Maßstab 1:4 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1979_04@senstadt,"Luftbilder 1979, Maßstab 1:4 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1979_04@senstadt,"Luftbilder 1979, Maßstab 1:4 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1979_04@senstadt,"Luftbilder 1979, Maßstab 1:4 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1979_04@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1979_04
K.k_luftbild1979_04@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1979_04@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1979_04@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1979_04@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1979_04@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1979_04@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1979_04@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1979_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1979_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1979_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1984_04@senstadt,"Luftbilder 1984, Maßstab 1:4 000",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für Teilgebiete West-Berlins im Maßstab 1:4 000.
K.k_luftbild1984_04@senstadt,"Luftbilder 1984, Maßstab 1:4 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1984_04@senstadt,"Luftbilder 1984, Maßstab 1:4 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1984_04@senstadt,"Luftbilder 1984, Maßstab 1:4 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1984_04@senstadt,"Luftbilder 1984, Maßstab 1:4 000",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1984_04@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1984_04
K.k_luftbild1984_04@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1984_04@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1984_04@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1984_04@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1984_04@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1984_04@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1984_04@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1984_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1984_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1984_04@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1984@senstadt,"Luftbilder 1984, Maßstab 1:9 700",Kurzbeschreibung,Luftbilder (Senkrechtaufnahmen) für das gesamt West-Berliner Stadtgebiet im Maßstab 1:9 700.
K.k_luftbild1984@senstadt,"Luftbilder 1984, Maßstab 1:9 700",Koordinatensysteme,EPSG:25833
K.k_luftbild1984@senstadt,"Luftbilder 1984, Maßstab 1:9 700",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1984@senstadt,"Luftbilder 1984, Maßstab 1:9 700",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.k_luftbild1984@senstadt,"Luftbilder 1984, Maßstab 1:9 700",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_luftbild1984@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_luftbild1984
K.k_luftbild1984@senstadt,Technische Angaben,Standard,WFS
K.k_luftbild1984@senstadt,Technische Angaben,Version,1.0.0
K.k_luftbild1984@senstadt,Technische Angaben,Version,1.1.0
K.k_luftbild1984@senstadt,Technische Angaben,Version,2.0.0
K.k_luftbild1984@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_luftbild1984@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_luftbild1984@senstadt,Technische Angaben,Operationen,GetFeature
K.k_luftbild1984@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_luftbild1984@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_luftbild1984@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_luftbild1989@senstadt,"Luftbilder 1989, Maßstab 1:10 000",Kurzbeschreibung,777 Schwarz/Weiß-Luftbilder (Senkrechtaufnahmen) für das gesamte West-Berliner Stadtgebiet im Maßstab 1:10 000. Die Luftbilder haben eine Auflösung von 800 DPI bei einer Längsüberdeckung von 80% und einer Querüberdeckung von 25%.
K.k_luftbild1989@senstadt,"Luftbilder 1989, Maßstab 1:10 000",Koordinatensysteme,EPSG:25833
K.k_luftbild1989@senstadt,"Luftbilder 1989, Maßstab 1:10 000",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_luftbild1989@senstadt,"Luftbilder 1989, Maßstab 1:10 000",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
